EPC,TIMESTAMP,RSSI
51,1505098168,-67
2214,1505098168,-62
50,1505098168,-63
1101,1505098168,-55.5
2228,1505098168,-60.5
51,1505098168,-61
1103,1505098168,-58.5
1101,1505098168,-53
41,1505098168,-67
3313,1505098168,-68
1101,1505098168,-53
2228,1505098168,-60.5
51,1505098168,-61
53,1505098168,-65.5
3402,1505098169,-69
2212,1505098169,-63
35,1505098169,-64
2214,1505098169,-62.5
50,1505098169,-66
2212,1505098169,-63.5
2214,1505098169,-61.5
2228,1505098169,-61
1101,1505098169,-54.5
51,1505098169,-61
1103,1505098169,-59.5
1101,1505098169,-54.5
51,1505098169,-61.5
2228,1505098169,-60.5
53,1505098169,-65.5
2212,1505098169,-62.5
46,1505098169,-68
35,1505098169,-64.5
50,1505098169,-65
50,1505098169,-63
1101,1505098169,-57
2214,1505098169,-61.5
50,1505098169,-63
2214,1505098169,-61.5
1101,1505098169,-57.5
2228,1505098169,-62
1101,1505098169,-54
51,1505098169,-61
41,1505098169,-68.5
1103,1505098169,-59
1101,1505098169,-54
2228,1505098169,-61.5
51,1505098169,-61.5
53,1505098169,-65.5
50,1505098169,-64
3402,1505098169,-69
46,1505098169,-67
50,1505098169,-64
50,1505098169,-61
2214,1505098169,-61
1101,1505098169,-55.5
43,1505098169,-69
50,1505098169,-63
1101,1505098169,-56
2214,1505098169,-61.5
43,1505098169,-69.5
51,1505098169,-62
1101,1505098169,-53.5
2228,1505098169,-63
1101,1505098169,-54
51,1505098169,-62
53,1505098169,-63
53,1505098169,-63.5
50,1505098170,-62.5
3313,1505098170,-69
3310,1505098170,-67.5
2212,1505098170,-63.5
50,1505098170,-63.5
1101,1505098170,-55.5
50,1505098170,-62.5
43,1505098170,-69
2212,1505098170,-65.5
1101,1505098170,-56
50,1505098170,-60.5
1101,1505098170,-53.5
1103,1505098170,-58.5
51,1505098170,-61.5
2228,1505098170,-63
1103,1505098170,-57.5
51,1505098170,-61
1101,1505098170,-54
1121,1505098170,-59
53,1505098170,-62.5
53,1505098170,-62.5
1121,1505098170,-58
50,1505098170,-64
2212,1505098170,-62.5
46,1505098170,-69.5
35,1505098170,-64
50,1505098170,-63
1101,1505098170,-55
50,1505098170,-62.5
2214,1505098170,-65.5
43,1505098170,-67.5
50,1505098170,-63.5
1101,1505098170,-55
1101,1505098170,-52.5
1103,1505098170,-58
2228,1505098170,-63
51,1505098170,-64
1103,1505098170,-57.5
1101,1505098170,-52.5
53,1505098170,-62.5
53,1505098170,-63
50,1505098170,-61
3313,1505098170,-67.5
3402,1505098170,-69
35,1505098170,-64
50,1505098170,-61.5
1101,1505098170,-54
50,1505098170,-61.5
1101,1505098170,-54
50,1505098170,-60.5
2214,1505098170,-64
1101,1505098170,-54
50,1505098170,-60.5
2228,1505098170,-62
1101,1505098170,-53
51,1505098170,-64.5
1101,1505098170,-53.5
2228,1505098170,-63.5
53,1505098170,-63
53,1505098170,-63
2212,1505098170,-62
50,1505098170,-63
35,1505098170,-65
53,1505098170,-67.5
3313,1505098171,-67.5
50,1505098171,-63.5
2212,1505098171,-62
53,1505098171,-68
50,1505098171,-60
1101,1505098171,-54.5
51,1505098171,-63
2214,1505098171,-63
43,1505098171,-69.5
50,1505098171,-60
1101,1505098171,-55.5
51,1505098171,-63.5
43,1505098171,-69.5
51,1505098171,-63
2228,1505098171,-62.5
1101,1505098171,-53
35,1505098171,-66
51,1505098171,-63.5
1101,1505098171,-53
2228,1505098171,-62
53,1505098171,-62.5
53,1505098171,-62.5
50,1505098171,-64
3313,1505098171,-68.5
3402,1505098171,-69.5
2212,1505098171,-63.5
50,1505098171,-64.5
1122,1505098171,-57
50,1505098171,-60.5
51,1505098171,-63
1101,1505098171,-56
43,1505098171,-69.5
2214,1505098171,-62.5
1122,1505098171,-55.5
1101,1505098171,-55.5
50,1505098171,-60.5
43,1505098171,-69.5
51,1505098171,-63
51,1505098171,-62.5
1101,1505098171,-52.5
2228,1505098171,-63.5
1103,1505098171,-59.5
35,1505098171,-65
51,1505098171,-62.5
1101,1505098171,-52.5
53,1505098171,-65
53,1505098171,-65
50,1505098171,-65.5
53,1505098171,-67
3402,1505098171,-68
1101,1505098171,-55.5
2214,1505098171,-61.5
50,1505098171,-61
51,1505098171,-62
43,1505098171,-69.5
2214,1505098171,-62
51,1505098171,-62
1101,1505098171,-56.5
50,1505098171,-61
2228,1505098171,-63
1103,1505098171,-58.5
1101,1505098171,-52.5
51,1505098171,-62.5
35,1505098171,-65.5
51,1505098171,-62.5
1101,1505098171,-52
1103,1505098171,-59
2228,1505098171,-63
53,1505098171,-64.5
53,1505098171,-64.5
50,1505098171,-66
3313,1505098171,-69
3402,1505098171,-68
2214,1505098172,-61
1101,1505098172,-56.5
50,1505098172,-60.5
51,1505098172,-63
43,1505098172,-69
51,1505098172,-61.5
50,1505098172,-61
1101,1505098172,-56.5
2214,1505098172,-61.5
1101,1505098172,-52
51,1505098172,-62.5
1103,1505098172,-58
35,1505098172,-65.5
2228,1505098172,-63.5
1101,1505098172,-52.5
51,1505098172,-62
1103,1505098172,-58
53,1505098172,-63.5
53,1505098172,-63.5
53,1505098172,-66.5
50,1505098172,-65.5
2212,1505098172,-63
50,1505098172,-61
2214,1505098172,-61.5
1101,1505098172,-56
51,1505098172,-62
43,1505098172,-69
2214,1505098172,-61.5
51,1505098172,-62
1101,1505098172,-55.5
50,1505098172,-62
1121,1505098172,-58
1103,1505098172,-58.5
1101,1505098172,-52
51,1505098172,-61.5
2228,1505098172,-64.5
35,1505098172,-65.5
1101,1505098172,-52
1103,1505098172,-58
51,1505098172,-62
1121,1505098172,-58.5
53,1505098172,-63.5
53,1505098172,-63.5
53,1505098172,-66.5
3402,1505098172,-69.5
3313,1505098172,-69
2214,1505098172,-61.5
51,1505098172,-62
1101,1505098172,-57
50,1505098172,-61.5
43,1505098172,-69
1101,1505098172,-56
50,1505098172,-62
51,1505098172,-62
1101,1505098172,-52
2228,1505098172,-63
51,1505098172,-62.5
1103,1505098172,-59.5
2228,1505098172,-63
51,1505098172,-62
1101,1505098172,-51.5
53,1505098172,-63.5
53,1505098172,-63.5
2212,1505098172,-62.5
35,1505098172,-65
53,1505098172,-67
51,1505098172,-61.5
1101,1505098172,-55.5
50,1505098172,-60
2214,1505098172,-62.5
43,1505098173,-68
51,1505098173,-62.5
1101,1505098173,-56
50,1505098173,-60
2214,1505098173,-63
43,1505098173,-68
1101,1505098173,-52
2228,1505098173,-61.5
51,1505098173,-62.5
35,1505098173,-66
51,1505098173,-62.5
2228,1505098173,-61.5
1101,1505098173,-52
53,1505098173,-63.5
53,1505098173,-64.5
3402,1505098173,-68.5
2212,1505098173,-63
53,1505098173,-66
1101,1505098173,-56.5
2214,1505098173,-61
50,1505098173,-60
43,1505098173,-68.5
51,1505098173,-63.5
1101,1505098173,-56.5
50,1505098173,-60
51,1505098173,-63
2228,1505098173,-60.5
1101,1505098173,-52
51,1505098173,-63
1103,1505098173,-59.5
1101,1505098173,-52
2228,1505098173,-61
51,1505098173,-63.5
53,1505098173,-63
53,1505098173,-63
2212,1505098173,-63
3402,1505098173,-68
53,1505098173,-64.5
51,1505098173,-64
1121,1505098173,-56.5
50,1505098173,-60.5
1101,1505098173,-56.5
2214,1505098173,-63.5
50,1505098173,-60
1121,1505098173,-57
1101,1505098173,-56.5
51,1505098173,-62.5
51,1505098173,-63.5
1101,1505098173,-52
35,1505098173,-66.5
2228,1505098173,-60
51,1505098173,-63
1101,1505098173,-52
2228,1505098173,-60
53,1505098173,-63
53,1505098173,-63
35,1505098173,-65
53,1505098173,-65.5
50,1505098173,-65.5
1121,1505098173,-56.5
1101,1505098173,-56.5
2214,1505098173,-61
50,1505098173,-60.5
51,1505098173,-63
1101,1505098173,-56.5
51,1505098173,-62.5
50,1505098173,-60
2214,1505098173,-61
1121,1505098173,-57
1101,1505098173,-52
2228,1505098174,-60.5
51,1505098174,-65
2228,1505098174,-60
1101,1505098174,-52
53,1505098174,-63.5
1103,1505098174,-60
53,1505098174,-63
2212,1505098174,-63.5
50,1505098174,-65.5
53,1505098174,-65.5
50,1505098174,-61.5
2214,1505098174,-60.5
1121,1505098174,-56
1101,1505098174,-56.5
51,1505098174,-65
43,1505098174,-69
1101,1505098174,-57
51,1505098174,-63.5
2214,1505098174,-61.5
1121,1505098174,-55.5
50,1505098174,-59.5
43,1505098174,-69.5
2228,1505098174,-60.5
1101,1505098174,-52
51,1505098174,-64.5
1101,1505098174,-52
2228,1505098174,-61
53,1505098174,-63.5
1103,1505098174,-60
53,1505098174,-63.5
53,1505098174,-65
35,1505098174,-65
3402,1505098174,-67.5
53,1505098174,-65
2214,1505098174,-62.5
50,1505098174,-60
51,1505098174,-62
1121,1505098174,-56.5
1101,1505098174,-56.5
43,1505098174,-69.5
1101,1505098174,-56
51,1505098174,-62.5
50,1505098174,-60.5
2214,1505098174,-62
1121,1505098174,-58.5
2228,1505098174,-60.5
1101,1505098174,-51.5
35,1505098174,-65.5
51,1505098174,-64.5
1101,1505098174,-51.5
2228,1505098174,-60.5
53,1505098174,-64
53,1505098174,-63.5
2212,1505098174,-63
53,1505098174,-66
3310,1505098174,-67.5
51,1505098174,-61.5
50,1505098174,-59
1101,1505098174,-55.5
2214,1505098174,-61
43,1505098174,-69
1101,1505098175,-55.5
50,1505098175,-59.5
2214,1505098175,-61.5
51,1505098175,-63.5
43,1505098175,-69
51,1505098175,-63.5
2228,1505098175,-61.5
1101,1505098175,-51
35,1505098175,-65.5
2228,1505098175,-60.5
1101,1505098175,-51.5
53,1505098175,-63
53,1505098175,-63.5
3402,1505098175,-68.5
2212,1505098175,-62.5
53,1505098175,-66
51,1505098175,-63.5
50,1505098175,-59.5
1101,1505098175,-56
2214,1505098175,-61
43,1505098175,-69
1101,1505098175,-55.5
50,1505098175,-59
2214,1505098175,-60.5
51,1505098175,-62.5
1101,1505098175,-51
2228,1505098175,-60.5
35,1505098175,-65
51,1505098175,-64
1101,1505098175,-51
2228,1505098175,-61
53,1505098175,-63
53,1505098175,-63.5
3402,1505098175,-68.5
2212,1505098175,-62.5
53,1505098175,-65.5
1101,1505098175,-56
50,1505098175,-59.5
51,1505098175,-63
2214,1505098175,-60.5
43,1505098175,-68.5
2214,1505098175,-61
50,1505098175,-60
51,1505098175,-63
1101,1505098175,-56.5
43,1505098175,-69
2228,1505098175,-61
1101,1505098175,-51.5
1121,1505098175,-58.5
51,1505098175,-64.5
35,1505098175,-65
2228,1505098175,-61
1101,1505098175,-51.5
53,1505098175,-63.5
53,1505098175,-63
3310,1505098175,-67
2212,1505098175,-62.5
53,1505098175,-65
2214,1505098175,-62
50,1505098175,-60.5
51,1505098175,-63
1101,1505098175,-55.5
1101,1505098175,-56
51,1505098175,-64
50,1505098175,-60
2214,1505098175,-61.5
1101,1505098175,-51
2228,1505098175,-62
35,1505098176,-65
51,1505098176,-65
1101,1505098176,-51.5
2228,1505098176,-61
53,1505098176,-63.5
53,1505098176,-64
53,1505098176,-64
50,1505098176,-66
3310,1505098176,-68
35,1505098176,-65
53,1505098176,-64
1101,1505098176,-56
50,1505098176,-60
43,1505098176,-69.5
51,1505098176,-64.5
50,1505098176,-60
1101,1505098176,-56
43,1505098176,-69
2228,1505098176,-61.5
1101,1505098176,-52.5
51,1505098176,-65.5
35,1505098176,-66
1101,1505098176,-52
2228,1505098176,-61.5
53,1505098176,-64
53,1505098176,-64
35,1505098176,-64
3402,1505098176,-69
50,1505098176,-67
50,1505098176,-58.5
2214,1505098176,-63
1101,1505098176,-56.5
51,1505098176,-64.5
43,1505098176,-68.5
2214,1505098176,-61
1101,1505098176,-56.5
50,1505098176,-59
2228,1505098176,-62
1101,1505098176,-52
51,1505098176,-64
1103,1505098176,-59.5
35,1505098176,-65.5
1101,1505098176,-52
2228,1505098176,-62.5
53,1505098176,-64
53,1505098176,-64.5
2212,1505098176,-62
50,1505098176,-66.5
3310,1505098176,-66.5
53,1505098176,-66
2212,1505098176,-62.5
1101,1505098176,-56.5
2214,1505098176,-60.5
50,1505098176,-59.5
51,1505098176,-64
43,1505098176,-68.5
2214,1505098176,-61
51,1505098176,-64
50,1505098176,-59
1101,1505098176,-56
1101,1505098176,-52.5
2228,1505098176,-62
51,1505098176,-64
35,1505098177,-65
2228,1505098177,-61.5
1101,1505098177,-52
53,1505098177,-64
53,1505098177,-63.5
3310,1505098177,-67
3402,1505098177,-68
53,1505098177,-66.5
50,1505098177,-59
1101,1505098177,-57
2214,1505098177,-60.5
51,1505098177,-62
43,1505098177,-68.5
2214,1505098177,-60
51,1505098177,-62
50,1505098177,-59.5
1101,1505098177,-57.5
2228,1505098177,-61.5
1101,1505098177,-52.5
1121,1505098177,-59
51,1505098177,-64
35,1505098177,-65.5
2228,1505098177,-62
1101,1505098177,-52.5
53,1505098177,-63.5
53,1505098177,-64
3402,1505098177,-68
50,1505098177,-65.5
3310,1505098177,-66.5
1101,1505098177,-57.5
50,1505098177,-60.5
2214,1505098177,-59.5
51,1505098177,-64.5
43,1505098177,-68
51,1505098177,-63.5
1101,1505098177,-57
2214,1505098177,-60
50,1505098177,-59.5
1101,1505098177,-52
51,1505098177,-64
2228,1505098177,-62.5
1103,1505098177,-59.5
35,1505098177,-65
2228,1505098177,-62.5
51,1505098177,-62.5
1101,1505098177,-52
53,1505098177,-64
53,1505098177,-64
3310,1505098177,-66.5
3402,1505098177,-68
2212,1505098177,-62.5
51,1505098177,-63
2214,1505098177,-61
1101,1505098177,-57
50,1505098177,-59.5
43,1505098177,-69
51,1505098177,-64
1101,1505098177,-57
2214,1505098177,-60
50,1505098177,-60
43,1505098177,-68.5
51,1505098177,-64
1101,1505098177,-52
2228,1505098177,-61.5
1103,1505098177,-58
35,1505098177,-65
1103,1505098177,-58
1101,1505098177,-52
35,1505098177,-65
51,1505098177,-63.5
2228,1505098178,-61
53,1505098178,-63
53,1505098178,-62.5
53,1505098178,-65
3402,1505098178,-68.5
35,1505098178,-64
3310,1505098178,-68
53,1505098178,-64.5
51,1505098178,-63
1101,1505098178,-56
50,1505098178,-60.5
43,1505098178,-69
2214,1505098178,-62.5
1101,1505098178,-55.5
2214,1505098178,-62.5
50,1505098178,-60
51,1505098178,-63.5
1101,1505098178,-52.5
2228,1505098178,-60.5
1103,1505098178,-58
35,1505098178,-65.5
2228,1505098178,-61.5
1101,1505098178,-52
1103,1505098178,-58
53,1505098178,-63.5
53,1505098178,-63
35,1505098178,-65
2212,1505098178,-63.5
53,1505098178,-65.5
1101,1505098178,-56
2214,1505098178,-62
50,1505098178,-60.5
51,1505098178,-62.5
43,1505098178,-69
51,1505098178,-64.5
2214,1505098178,-62
1101,1505098178,-55.5
50,1505098178,-60.5
1103,1505098178,-57.5
2228,1505098178,-61.5
1101,1505098178,-52
51,1505098178,-64
35,1505098178,-65.5
2228,1505098178,-61.5
1103,1505098178,-58.5
1101,1505098178,-52
53,1505098178,-63
53,1505098178,-63
46,1505098178,-69.5
35,1505098178,-64.5
3402,1505098178,-68.5
51,1505098178,-64.5
1101,1505098178,-56.5
50,1505098178,-61
2214,1505098178,-61
50,1505098178,-60.5
51,1505098178,-63
1101,1505098178,-56.5
2214,1505098178,-62
1101,1505098178,-51.5
2228,1505098178,-61
51,1505098178,-64.5
35,1505098178,-64.5
1103,1505098179,-60
2228,1505098179,-61
1101,1505098179,-51.5
53,1505098179,-63
53,1505098179,-63.5
1121,1505098179,-56
2212,1505098179,-62
3332,1505098179,-63.5
35,1505098179,-64
3402,1505098179,-69
53,1505098179,-66
1121,1505098179,-55.5
2212,1505098179,-62.5
3332,1505098179,-63.5
51,1505098179,-63.5
1101,1505098179,-55.5
50,1505098179,-59.5
2214,1505098179,-62.5
43,1505098179,-68.5
51,1505098179,-63
50,1505098179,-59
1101,1505098179,-56.5
1101,1505098179,-51
2228,1505098179,-60.5
51,1505098179,-64
1101,1505098179,-51
2228,1505098179,-60.5
53,1505098179,-63
53,1505098179,-63
1121,1505098179,-52.5
3332,1505098179,-61.5
35,1505098179,-64
2212,1505098179,-63
3402,1505098179,-69
3332,1505098179,-60
1121,1505098179,-55
1121,1505098179,-56
1101,1505098179,-56
3332,1505098179,-63.5
50,1505098179,-59
51,1505098179,-64
2214,1505098179,-62
43,1505098179,-69
1101,1505098179,-55.5
50,1505098179,-59
1121,1505098179,-55.5
2228,1505098179,-60.5
1101,1505098179,-51.5
51,1505098179,-63.5
1103,1505098179,-59.5
35,1505098179,-64.5
1101,1505098179,-51
2228,1505098179,-61
51,1505098179,-63.5
53,1505098179,-62
53,1505098179,-63
1121,1505098179,-54
3332,1505098179,-66
50,1505098179,-65.5
2212,1505098179,-64
3310,1505098179,-67
1121,1505098179,-56
1121,1505098179,-59.5
51,1505098179,-63
1101,1505098179,-56
3332,1505098179,-64.5
2214,1505098179,-61.5
50,1505098179,-60.5
43,1505098179,-69
3332,1505098179,-64
1101,1505098179,-55.5
50,1505098179,-59.5
43,1505098179,-69
1121,1505098179,-57
1101,1505098179,-51.5
2228,1505098179,-60.5
51,1505098179,-63
1103,1505098179,-59.5
35,1505098179,-64.5
51,1505098179,-63
1101,1505098180,-51
2228,1505098180,-60.5
53,1505098180,-63
53,1505098180,-63
3402,1505098180,-68.5
35,1505098180,-64.5
53,1505098180,-66
51,1505098180,-63.5
50,1505098180,-60
1101,1505098180,-56.5
43,1505098180,-69.5
2214,1505098180,-63
50,1505098180,-61
1101,1505098180,-56
51,1505098180,-63.5
43,1505098180,-69
2214,1505098180,-63
2228,1505098180,-60.5
51,1505098180,-62.5
1101,1505098180,-51.5
35,1505098180,-64.5
1103,1505098180,-59
1101,1505098180,-51.5
2228,1505098180,-61
51,1505098180,-62.5
53,1505098180,-62
1121,1505098180,-60
53,1505098180,-63
1121,1505098180,-57
50,1505098180,-66.5
35,1505098180,-64.5
3402,1505098180,-68.5
50,1505098180,-66.5
51,1505098180,-62.5
1121,1505098180,-57
50,1505098180,-60
1101,1505098180,-55.5
41,1505098180,-69
43,1505098180,-68.5
50,1505098180,-61
51,1505098180,-61.5
1101,1505098180,-56
1121,1505098180,-55.5
2228,1505098180,-61
1101,1505098180,-51.5
51,1505098180,-61.5
1103,1505098180,-59
35,1505098180,-65
1101,1505098180,-51.5
51,1505098180,-61.5
2228,1505098180,-61.5
53,1505098180,-63
1121,1505098180,-53.5
3332,1505098180,-68
1121,1505098180,-53
53,1505098180,-63.5
3310,1505098180,-67.5
50,1505098180,-66.5
53,1505098180,-68.5
1101,1505098180,-55
51,1505098180,-62.5
50,1505098180,-61.5
43,1505098180,-63.5
2214,1505098180,-64.5
41,1505098180,-69
43,1505098180,-64.5
1101,1505098180,-55
50,1505098180,-63.5
51,1505098180,-63
1103,1505098181,-58
51,1505098181,-59.5
2228,1505098181,-59.5
1101,1505098181,-51
1101,1505098181,-51.5
1103,1505098181,-58
2228,1505098181,-59.5
51,1505098181,-60.5
1121,1505098181,-56.5
53,1505098181,-63.5
1121,1505098181,-57
53,1505098181,-62
50,1505098181,-64.5
3310,1505098181,-67.5
2212,1505098181,-63
53,1505098181,-68
50,1505098181,-63
43,1505098181,-64.5
1101,1505098181,-54.5
50,1505098181,-62.5
2214,1505098181,-64
43,1505098181,-65.5
1101,1505098181,-54
50,1505098181,-62
1103,1505098181,-58
2228,1505098181,-60
1101,1505098181,-51
51,1505098181,-61
35,1505098181,-65
3313,1505098181,-66.5
2228,1505098181,-60.5
51,1505098181,-59
1101,1505098181,-51
53,1505098181,-66
2212,1505098181,-62.5
3310,1505098181,-67
50,1505098181,-64
1101,1505098181,-55
43,1505098181,-68.5
2214,1505098181,-63.5
2212,1505098181,-65
50,1505098181,-63.5
1101,1505098181,-56
1101,1505098181,-51.5
51,1505098181,-60
2228,1505098181,-61
1121,1505098181,-60.5
3313,1505098181,-68.5
35,1505098181,-66.5
51,1505098181,-60.5
2228,1505098181,-60.5
1101,1505098181,-52
2212,1505098181,-62
1121,1505098181,-59
3402,1505098181,-69.5
46,1505098181,-69
3310,1505098181,-67
2212,1505098181,-62
1121,1505098181,-57.5
50,1505098181,-61
2214,1505098181,-63
1122,1505098181,-60
1121,1505098181,-57
50,1505098181,-62
1101,1505098181,-53
1103,1505098181,-57
51,1505098182,-61
2228,1505098182,-62
35,1505098182,-66
3313,1505098182,-69
1103,1505098182,-57.5
1101,1505098182,-53
51,1505098182,-61.5
2228,1505098182,-61.5
1121,1505098182,-58.5
53,1505098182,-66
2212,1505098182,-62
1121,1505098182,-59
3402,1505098182,-69
50,1505098182,-68
53,1505098182,-67.5
1101,1505098182,-54.5
1121,1505098182,-58
1101,1505098182,-54.5
50,1505098182,-61.5
1121,1505098182,-55.5
2214,1505098182,-61.5
43,1505098182,-67
1101,1505098182,-55
50,1505098182,-61
1121,1505098182,-57.5
2214,1505098182,-62.5
1103,1505098182,-57
51,1505098182,-60.5
1101,1505098182,-52
2228,1505098182,-62
35,1505098182,-65.5
2228,1505098182,-61.5
51,1505098182,-60
1101,1505098182,-52
1103,1505098182,-56.5
53,1505098182,-65
50,1505098182,-65.5
35,1505098182,-65.5
3310,1505098182,-67.5
50,1505098182,-66
1121,1505098182,-57
2214,1505098182,-62
1101,1505098182,-55.5
50,1505098182,-65.5
43,1505098182,-69
1101,1505098182,-55
50,1505098182,-65.5
1121,1505098182,-56.5
2214,1505098182,-61
1101,1505098182,-52
51,1505098182,-61
1103,1505098182,-57.5
35,1505098182,-66
2228,1505098182,-63
51,1505098182,-61
1103,1505098182,-57.5
1101,1505098182,-52.5
53,1505098182,-65
53,1505098182,-64.5
35,1505098182,-64.5
50,1505098182,-66
3402,1505098182,-69
50,1505098182,-61.5
1101,1505098182,-55.5
2214,1505098182,-62.5
43,1505098182,-68
50,1505098182,-62.5
1101,1505098182,-55
2228,1505098183,-60.5
1101,1505098183,-52
51,1505098183,-60.5
1103,1505098183,-58
51,1505098183,-60
1103,1505098183,-58
1101,1505098183,-52.5
2228,1505098183,-60.5
3402,1505098183,-68.5
53,1505098183,-67
50,1505098183,-67
50,1505098183,-63
1101,1505098183,-55
43,1505098183,-66.5
2214,1505098183,-63.5
1101,1505098183,-54.5
50,1505098183,-62.5
1101,1505098183,-52
2228,1505098183,-60
51,1505098183,-59.5
1103,1505098183,-58
3313,1505098183,-68
35,1505098183,-65
1101,1505098183,-52
2228,1505098183,-59.5
1103,1505098183,-58
35,1505098183,-65
51,1505098183,-59.5
53,1505098183,-66.5
50,1505098183,-67
3310,1505098183,-67
35,1505098183,-65.5
50,1505098183,-62
1101,1505098183,-55.5
2214,1505098183,-64.5
43,1505098183,-68.5
50,1505098183,-61.5
1101,1505098183,-55.5
2214,1505098183,-65
43,1505098183,-68
1101,1505098183,-52.5
2228,1505098183,-59.5
51,1505098183,-60.5
1103,1505098183,-59.5
1101,1505098183,-52
51,1505098183,-60.5
1103,1505098183,-60
2228,1505098183,-59.5
53,1505098183,-65
3333,1505098183,-68.5
53,1505098183,-64.5
3310,1505098183,-67
46,1505098183,-69.5
50,1505098183,-62
1101,1505098183,-55
43,1505098183,-68
50,1505098183,-62.5
1101,1505098183,-55
43,1505098183,-68
2228,1505098184,-60
51,1505098184,-60
1101,1505098184,-52.5
1103,1505098184,-59.5
1101,1505098184,-52.5
51,1505098184,-59.5
2228,1505098184,-60.5
53,1505098184,-65.5
1114,1505098184,-61
3313,1505098184,-66.5
2212,1505098184,-64.5
3402,1505098184,-69
50,1505098184,-62
1101,1505098184,-55
43,1505098184,-68
50,1505098184,-61.5
1101,1505098184,-55.5
43,1505098184,-68
1101,1505098184,-53
51,1505098184,-60.5
2228,1505098184,-60.5
1103,1505098184,-58.5
2228,1505098184,-61
51,1505098184,-60.5
1101,1505098184,-53
53,1505098184,-65
1103,1505098184,-59
1114,1505098184,-60
53,1505098184,-64.5
1103,1505098184,-59
1114,1505098184,-60
53,1505098184,-67
50,1505098184,-66.5
3313,1505098184,-66.5
50,1505098184,-66
50,1505098184,-62
1101,1505098184,-55.5
43,1505098184,-68.5
1101,1505098184,-55.5
50,1505098184,-63
1101,1505098184,-54
2228,1505098184,-61.5
51,1505098184,-59.5
1103,1505098184,-57.5
51,1505098184,-60
2228,1505098184,-61.5
1101,1505098184,-53.5
1103,1505098184,-57.5
53,1505098184,-66
1103,1505098184,-59.5
1114,1505098184,-60
1121,1505098184,-57.5
53,1505098184,-67
50,1505098184,-66
2212,1505098184,-63
1121,1505098184,-56.5
1101,1505098184,-56
50,1505098184,-62.5
43,1505098184,-68.5
50,1505098184,-61
1101,1505098184,-55.5
1101,1505098185,-54
2228,1505098185,-62
51,1505098185,-60
1103,1505098185,-59.5
51,1505098185,-60
2228,1505098185,-61.5
1101,1505098185,-54
1114,1505098185,-60
53,1505098185,-66
1121,1505098185,-57.5
2212,1505098185,-63
53,1505098185,-67
3310,1505098185,-67.5
1101,1505098185,-56
50,1505098185,-62.5
43,1505098185,-68.5
50,1505098185,-63
1101,1505098185,-55.5
51,1505098185,-59.5
2228,1505098185,-61
1101,1505098185,-53.5
1103,1505098185,-59.5
2228,1505098185,-61.5
1101,1505098185,-53
51,1505098185,-60.5
53,1505098185,-66
1114,1505098185,-60
46,1505098185,-69.5
53,1505098185,-66.5
35,1505098185,-64.5
50,1505098185,-63
1101,1505098185,-55.5
43,1505098185,-68.5
50,1505098185,-62
1101,1505098185,-55.5
2228,1505098185,-61
1101,1505098185,-53.5
1103,1505098185,-58.5
51,1505098185,-59.5
2228,1505098185,-61.5
51,1505098185,-59.5
1101,1505098185,-52.5
53,1505098185,-63.5
1114,1505098185,-60.5
53,1505098185,-64
35,1505098185,-64.5
3402,1505098185,-69.5
53,1505098185,-67
1101,1505098185,-56
50,1505098185,-62.5
1101,1505098185,-55.5
50,1505098185,-62
1101,1505098185,-53.5
51,1505098185,-59.5
2228,1505098186,-61.5
1103,1505098186,-59.5
1101,1505098186,-52.5
2228,1505098186,-62
51,1505098186,-60.5
53,1505098186,-65
1114,1505098186,-60
53,1505098186,-65
3310,1505098186,-67
53,1505098186,-67.5
46,1505098186,-69.5
1101,1505098186,-55.5
50,1505098186,-61
43,1505098186,-68.5
1101,1505098186,-55.5
50,1505098186,-61.5
2228,1505098186,-61.5
51,1505098186,-60
1101,1505098186,-53
1103,1505098186,-59
51,1505098186,-60
2228,1505098186,-61.5
1101,1505098186,-53.5
53,1505098186,-65
1114,1505098186,-60
53,1505098186,-64.5
53,1505098186,-67
2212,1505098186,-64
46,1505098186,-69
41,1505098196,-67
2212,1505098196,-62
50,1505098196,-61
1112,1505098196,-54
2214,1505098196,-61.5
1101,1505098196,-55
43,1505098196,-67
41,1505098196,-69
2214,1505098196,-62
50,1505098196,-61.5
1101,1505098196,-55.5
43,1505098196,-67
1101,1505098196,-54
2228,1505098196,-62
51,1505098196,-66
3313,1505098196,-69
35,1505098196,-64.5
2228,1505098196,-62
1101,1505098196,-55
35,1505098196,-64.5
50,1505098197,-61.5
2214,1505098197,-61.5
1101,1505098197,-57.5
43,1505098197,-67
41,1505098197,-69.5
3332,1505098197,-65.5
1101,1505098197,-58
50,1505098197,-62
2214,1505098197,-61
2228,1505098197,-61.5
50,1505098197,-64.5
1101,1505098197,-54
35,1505098197,-64.5
50,1505098197,-63
1101,1505098197,-54
2228,1505098197,-60.5
53,1505098197,-64
53,1505098197,-64
50,1505098197,-62.5
50,1505098197,-63
50,1505098197,-62.5
1101,1505098197,-57.5
2214,1505098197,-62
3332,1505098197,-69
43,1505098197,-67
2214,1505098197,-62
50,1505098197,-64
1101,1505098197,-56.5
2228,1505098197,-60.5
1101,1505098197,-55
50,1505098197,-62
1101,1505098197,-55.5
50,1505098197,-63
2228,1505098197,-59.5
53,1505098197,-66
50,1505098197,-65.5
50,1505098197,-62.5
2214,1505098197,-59.5
1101,1505098197,-55.5
1101,1505098197,-55.5
