csv,epc,count,mean,std,min,25%,50%,75%,max
TH_5_SLIM_melon_front.csv,0x000000000000000000006051,79.0,-30.10126582278481,1.1939477365710338,-31.0,-31.0,-31.0,-29.0,-27.0
TH_5_SLIM_melon_left.csv,0x000000000000000000006051,135.0,-26.903703703703705,3.2412317404245305,-32.0,-30.0,-26.0,-24.0,-22.0
TH_5_SLIM_melon_right.csv,0x000000000000000000006051,65.0,-22.415384615384614,2.8553256583767497,-29.0,-21.0,-21.0,-21.0,-21.0
TH_5_SLIM_newspaper_back.csv,0x000000000000000000006051,146.0,-25.294520547945204,3.332531000904368,-30.0,-28.0,-26.0,-21.0,-20.0
TH_5_SLIM_newspaper_front.csv,0x000000000000000000006051,134.0,-25.82089552238806,4.165469846443968,-32.0,-31.0,-24.0,-22.0,-21.0
TH_5_SLIM_newspaper_left.csv,0x000000000000000000006051,163.0,-24.742331288343557,4.255118859309867,-30.0,-30.0,-22.0,-21.0,-20.0
TH_5_SLIM_newspaper_right.csv,0x000000000000000000006051,185.0,-24.778378378378378,2.0508660862859367,-28.0,-26.0,-24.0,-23.0,-21.0
TH_5_SLIM_norishio_left.csv,0x000000000000000000006051,47.0,-25.638297872340427,0.8704204859645014,-27.0,-26.0,-26.0,-25.0,-24.0
TH_5_SLIM_onigiri_back.csv,0x000000000000000000006051,73.0,-24.73972602739726,2.166842283012784,-29.0,-26.0,-25.0,-23.0,-21.0
TH_5_SLIM_onigiri_front.csv,0x000000000000000000006051,86.0,-24.569767441860463,0.7752145460059834,-26.0,-25.0,-25.0,-24.0,-23.0
TH_5_SLIM_onigiri_left.csv,0x000000000000000000006051,74.0,-24.635135135135137,0.9300806317133674,-26.0,-25.0,-25.0,-24.0,-22.0
TH_5_SLIM_onigiri_right.csv,0x000000000000000000006051,144.0,-22.805555555555557,1.360161332356884,-25.0,-24.0,-22.0,-22.0,-21.0
TH_5_SLIM_tokucha_front.csv,0x000000000000000000006051,89.0,-24.258426966292134,1.344416820913614,-26.0,-25.0,-25.0,-23.0,-22.0
TH_5_SLIM_tokucha_left.csv,0x000000000000000000006051,54.0,-22.425925925925927,0.4991257206110917,-23.0,-23.0,-22.0,-22.0,-22.0
TH_5_SLIM_tokucha_right.csv,0x000000000000000000006051,46.0,-22.152173913043477,0.6981687571974058,-24.0,-23.0,-22.0,-22.0,-21.0
TH_5_SLIM_umbrella_back.csv,0x000000000000000000006051,158.0,-26.417721518987342,1.8449973326872728,-31.0,-27.0,-26.0,-25.0,-24.0
TH_5_SLIM_umbrella_front.csv,0x000000000000000000006051,142.0,-26.5,3.7657470791105694,-32.0,-31.0,-26.0,-23.0,-23.0
TH_5_SLIM_umbrella_left.csv,0x000000000000000000006051,192.0,-25.916666666666668,0.6813394056484288,-27.0,-26.0,-26.0,-25.0,-25.0
TH_5_SLIM_umbrella_right.csv,0x000000000000000000006051,167.0,-26.730538922155688,1.7611507935017494,-30.0,-27.0,-26.0,-26.0,-23.0
TH_5_SLIM_water2L_front.csv,0x000000000000000000006051,70.0,-24.728571428571428,1.483449061482201,-27.0,-27.0,-24.0,-24.0,-23.0
TH_5_SLIM_water2L_left.csv,0x000000000000000000006051,79.0,-23.265822784810126,0.570848688009705,-24.0,-24.0,-23.0,-23.0,-22.0
TH_5_SLIM_water2L_right.csv,0x000000000000000000006051,69.0,-24.492753623188406,2.6380874779557564,-28.0,-27.0,-23.0,-22.0,-21.0
TH_6_3003163BELT_bento_back.csv,0x000000000000000000006061,94.0,-28.851063829787233,1.8720206253373388,-32.0,-31.0,-28.0,-27.0,-26.0
TH_6_3003163BELT_bento_front.csv,0x000000000000000000006061,94.0,-28.76595744680851,1.7745242095313234,-32.0,-31.0,-28.0,-28.0,-26.0
TH_6_3003163BELT_bento_left.csv,0x000000000000000000006061,190.0,-27.4,2.3922272723868288,-32.0,-29.0,-26.0,-25.0,-24.0
TH_6_3003163BELT_bento_right.csv,0x000000000000000000006061,162.0,-26.87037037037037,2.10039596648133,-30.0,-29.0,-26.0,-25.0,-24.0
TH_6_3003163BELT_cupnoodle_back.csv,0x000000000000000000006061,216.0,-20.25,3.7419681427552733,-26.0,-23.25,-20.0,-17.0,-16.0
TH_6_3003163BELT_cupnoodle_front.csv,0x000000000000000000006061,215.0,-18.24186046511628,3.3831794313265693,-22.0,-22.0,-15.0,-15.0,-14.0
TH_6_3003163BELT_cupnoodle_left.csv,0x000000000000000000006061,217.0,-19.516129032258064,3.8237764615257075,-26.0,-21.0,-19.0,-16.0,-16.0
TH_6_3003163BELT_cupnoodle_right.csv,0x000000000000000000006061,214.0,-20.817757009345794,3.031828438049807,-27.0,-22.0,-19.0,-18.0,-17.0
TH_6_3003163BELT_melon_back.csv,0x000000000000000000006061,174.0,-26.7183908045977,1.5529221930664847,-31.0,-28.0,-27.0,-26.0,-23.0
TH_6_3003163BELT_melon_front.csv,0x000000000000000000006061,202.0,-25.85148514851485,2.243336794245384,-29.0,-28.0,-27.0,-23.0,-21.0
TH_6_3003163BELT_melon_left.csv,0x000000000000000000006061,168.0,-24.761904761904763,3.4245295061045686,-30.0,-27.0,-26.0,-20.0,-19.0
TH_6_3003163BELT_melon_right.csv,0x000000000000000000006061,174.0,-24.25862068965517,3.440125408526597,-31.0,-27.0,-22.0,-21.0,-21.0
TH_6_3003163BELT_newspaper_back.csv,0x000000000000000000006061,181.0,-21.53038674033149,3.0849841282935646,-31.0,-23.0,-20.0,-19.0,-18.0
TH_6_3003163BELT_newspaper_front.csv,0x000000000000000000006061,208.0,-20.240384615384617,2.9471846626734197,-25.0,-23.0,-21.0,-18.25,-15.0
TH_6_3003163BELT_newspaper_left.csv,0x000000000000000000006061,200.0,-22.185,3.709389823720553,-30.0,-26.0,-20.0,-19.0,-18.0
TH_6_3003163BELT_newspaper_right.csv,0x000000000000000000006061,190.0,-23.389473684210525,2.4529206728604454,-29.0,-24.0,-23.0,-21.25,-20.0
TH_6_3003163BELT_onigiri_back.csv,0x000000000000000000006061,147.0,-26.238095238095237,3.261089265314124,-31.0,-30.0,-25.0,-23.0,-22.0
TH_6_3003163BELT_onigiri_front.csv,0x000000000000000000006061,156.0,-27.724358974358974,1.6984764252353444,-31.0,-29.0,-28.0,-26.0,-25.0
TH_6_3003163BELT_onigiri_left.csv,0x000000000000000000006061,117.0,-27.11111111111111,2.8032548132292074,-33.0,-28.0,-27.0,-25.0,-22.0
TH_6_3003163BELT_onigiri_right.csv,0x000000000000000000006061,52.0,-28.403846153846153,0.7210997968684646,-30.0,-29.0,-28.0,-28.0,-27.0
TH_6_3003163BELT_tokucha_back.csv,0x000000000000000000006061,5.0,-31.8,0.4472135954999579,-32.0,-32.0,-32.0,-32.0,-31.0
TH_6_3003163BELT_tokucha_front.csv,0x000000000000000000006061,2.0,-31.0,0.0,-31.0,-31.0,-31.0,-31.0,-31.0
TH_6_3003163BELT_tokucha_left.csv,0x000000000000000000006061,31.0,-32.516129032258064,0.926317718781754,-34.0,-33.0,-33.0,-32.0,-31.0
TH_6_3003163BELT_tokucha_right.csv,0x000000000000000000006061,34.0,-31.38235294117647,0.6520227678843523,-33.0,-32.0,-31.0,-31.0,-31.0
TH_6_3003163BELT_umbrella_back.csv,0x000000000000000000006061,159.0,-24.245283018867923,2.469348761408425,-31.0,-25.0,-24.0,-22.0,-21.0
TH_6_3003163BELT_umbrella_front.csv,0x000000000000000000006061,151.0,-24.29139072847682,2.3511398766655285,-28.0,-26.0,-25.0,-22.0,-21.0
TH_6_3003163BELT_umbrella_left.csv,0x000000000000000000006061,171.0,-25.871345029239766,1.5739975159620019,-29.0,-27.0,-26.0,-24.0,-23.0
TH_6_3003163BELT_umbrella_right.csv,0x000000000000000000006061,151.0,-24.066225165562916,2.093382825865625,-27.0,-26.0,-24.0,-22.0,-21.0
TH_6_3003163BELT_water2L_back.csv,0x000000000000000000006061,9.0,-32.111111111111114,0.33333333333333337,-33.0,-32.0,-32.0,-32.0,-32.0
TH_6_3003163BELT_water2L_front.csv,0x000000000000000000006061,42.0,-28.571428571428573,0.703401392637065,-29.0,-29.0,-29.0,-28.0,-27.0
TH_6_3003163BELT_water2L_right.csv,0x000000000000000000006061,2.0,-32.0,0.0,-32.0,-32.0,-32.0,-32.0,-32.0
TH_7_AD-160u7_bento_back.csv,0x000000000000000000006071,100.0,-28.74,2.932300093507457,-34.0,-31.0,-27.0,-26.0,-25.0
TH_7_AD-160u7_bento_front.csv,0x000000000000000000006071,139.0,-28.654676258992804,2.814847359147888,-32.0,-31.0,-29.0,-26.0,-25.0
TH_7_AD-160u7_bento_left.csv,0x000000000000000000006071,88.0,-31.068181818181817,0.6914162467951472,-32.0,-32.0,-31.0,-31.0,-30.0
TH_7_AD-160u7_bento_right.csv,0x000000000000000000006071,138.0,-29.608695652173914,1.8460246600147077,-35.0,-30.0,-30.0,-28.0,-27.0
TH_7_AD-160u7_cupnoodle_back.csv,0x000000000000000000006071,133.0,-27.721804511278197,2.3688425234465433,-34.0,-29.0,-27.0,-26.0,-25.0
TH_7_AD-160u7_cupnoodle_front.csv,0x000000000000000000006071,175.0,-25.314285714285713,2.527679283765318,-29.0,-27.0,-24.0,-23.0,-22.0
TH_7_AD-160u7_cupnoodle_left.csv,0x000000000000000000006071,146.0,-27.835616438356166,2.0812045492944167,-30.0,-30.0,-26.0,-26.0,-24.0
TH_7_AD-160u7_cupnoodle_right.csv,0x000000000000000000006071,136.0,-26.647058823529413,2.420680687142927,-32.0,-29.0,-25.0,-25.0,-24.0
TH_7_AD-160u7_melon_back.csv,0x000000000000000000006071,52.0,-30.76923076923077,0.8072073527955752,-34.0,-31.0,-31.0,-30.0,-30.0
TH_7_AD-160u7_melon_front.csv,0x000000000000000000006071,98.0,-30.663265306122447,2.0606468684653105,-34.0,-33.75,-30.0,-29.0,-29.0
TH_7_AD-160u7_melon_left.csv,0x000000000000000000006071,82.0,-31.853658536585368,2.2284465674961744,-35.0,-34.0,-32.0,-31.0,-28.0
TH_7_AD-160u7_melon_right.csv,0x000000000000000000006071,90.0,-26.22222222222222,1.0361746607548896,-29.0,-26.0,-26.0,-26.0,-25.0
TH_7_AD-160u7_newspaper_back.csv,0x000000000000000000006071,133.0,-28.142857142857142,2.067581141065998,-32.0,-30.0,-27.0,-26.0,-26.0
TH_7_AD-160u7_newspaper_front.csv,0x000000000000000000006071,112.0,-28.383928571428573,1.0244359970096284,-31.0,-29.0,-28.0,-28.0,-27.0
TH_7_AD-160u7_newspaper_left.csv,0x000000000000000000006071,140.0,-26.964285714285715,3.4084337091154873,-34.0,-27.5,-25.0,-25.0,-25.0
TH_7_AD-160u7_newspaper_right.csv,0x000000000000000000006071,118.0,-28.60169491525424,2.708454097531553,-34.0,-31.75,-27.0,-27.0,-27.0
TH_7_AD-160u7_onigiri_back.csv,0x000000000000000000006071,2.0,-28.0,0.0,-28.0,-28.0,-28.0,-28.0,-28.0
TH_7_AD-160u7_onigiri_front.csv,0x000000000000000000006071,88.0,-25.556818181818183,0.49960799680371365,-26.0,-26.0,-26.0,-25.0,-25.0
TH_7_AD-160u7_onigiri_left.csv,0x000000000000000000006071,105.0,-25.0,0.0,-25.0,-25.0,-25.0,-25.0,-25.0
TH_7_AD-160u7_onigiri_right.csv,0x000000000000000000006071,142.0,-25.3943661971831,1.0242294905663087,-27.0,-26.0,-26.0,-25.0,-22.0
TH_7_AD-160u7_tokucha_front.csv,0x000000000000000000006071,83.0,-22.879518072289155,1.3560846649718632,-25.0,-24.0,-22.0,-22.0,-21.0
TH_7_AD-160u7_tokucha_left.csv,0x000000000000000000006071,71.0,-21.887323943661972,0.31844693546056496,-22.0,-22.0,-22.0,-22.0,-21.0
TH_7_AD-160u7_tokucha_right.csv,0x000000000000000000006071,54.0,-20.944444444444443,0.2312122823226642,-21.0,-21.0,-21.0,-21.0,-20.0
TH_7_AD-160u7_umbrella_back.csv,0x000000000000000000006071,176.0,-27.011363636363637,2.193467278374287,-31.0,-29.0,-27.0,-25.0,-23.0
TH_7_AD-160u7_umbrella_front.csv,0x000000000000000000006071,154.0,-27.772727272727273,2.742840298946667,-32.0,-30.0,-27.0,-25.0,-25.0
TH_7_AD-160u7_umbrella_left.csv,0x000000000000000000006071,142.0,-28.246478873239436,1.3589034989316384,-30.0,-29.0,-29.0,-27.0,-26.0
TH_7_AD-160u7_umbrella_right.csv,0x000000000000000000006071,166.0,-27.35542168674699,1.6806025623620098,-30.0,-28.0,-28.0,-25.25,-25.0
TH_7_AD-160u7_water2L_front.csv,0x000000000000000000006071,10.0,-30.0,0.0,-30.0,-30.0,-30.0,-30.0,-30.0
TH_7_AD-160u7_water2L_left.csv,0x000000000000000000006071,18.0,-30.0,0.0,-30.0,-30.0,-30.0,-30.0,-30.0
TH_7_AD-160u7_water2L_right.csv,0x000000000000000000006071,42.0,-29.976190476190474,0.15430334996209194,-30.0,-30.0,-30.0,-30.0,-29.0
TH_8_AD-237r6_bento_back.csv,0x000000000000000000006081,76.0,-27.723684210526315,1.4660485140724497,-34.0,-28.0,-27.0,-27.0,-26.0
TH_8_AD-237r6_bento_front.csv,0x000000000000000000006081,84.0,-30.583333333333332,2.339850336750959,-34.0,-33.0,-29.0,-29.0,-28.0
TH_8_AD-237r6_bento_left.csv,0x000000000000000000006081,161.0,-28.242236024844722,2.827932985228628,-34.0,-31.0,-27.0,-26.0,-25.0
TH_8_AD-237r6_bento_right.csv,0x000000000000000000006081,152.0,-28.13157894736842,2.6735996781042495,-34.0,-31.0,-27.0,-26.0,-25.0
TH_8_AD-237r6_cupnoodle_back.csv,0x000000000000000000006081,178.0,-21.1123595505618,5.379261710305523,-32.0,-26.0,-17.0,-16.0,-16.0
TH_8_AD-237r6_cupnoodle_front.csv,0x000000000000000000006081,184.0,-20.293478260869566,4.301576895962059,-27.0,-24.0,-23.0,-16.0,-14.0
TH_8_AD-237r6_cupnoodle_left.csv,0x000000000000000000006081,206.0,-18.883495145631066,3.6912578882458655,-24.0,-23.0,-21.0,-16.0,-13.0
TH_8_AD-237r6_cupnoodle_right.csv,0x000000000000000000006081,186.0,-22.043010752688172,3.708030666932354,-28.0,-25.0,-20.0,-18.0,-17.0
TH_8_AD-237r6_melon_back.csv,0x000000000000000000006081,169.0,-28.355029585798817,1.1564987823786408,-32.0,-29.0,-28.0,-28.0,-25.0
TH_8_AD-237r6_melon_front.csv,0x000000000000000000006081,179.0,-27.98324022346369,1.6539868766214278,-31.0,-29.0,-28.0,-27.0,-25.0
TH_8_AD-237r6_melon_left.csv,0x000000000000000000006081,180.0,-25.8,4.2365792040224255,-33.0,-28.0,-26.0,-20.0,-19.0
TH_8_AD-237r6_melon_right.csv,0x000000000000000000006081,202.0,-23.014851485148515,3.528812074119353,-28.0,-27.0,-20.0,-20.0,-19.0
TH_8_AD-237r6_newspaper_back.csv,0x000000000000000000006081,191.0,-21.6282722513089,4.339905001290461,-30.0,-23.0,-22.0,-17.0,-16.0
TH_8_AD-237r6_newspaper_front.csv,0x000000000000000000006081,180.0,-21.116666666666667,4.403242837504367,-31.0,-21.0,-21.0,-16.0,-16.0
TH_8_AD-237r6_newspaper_left.csv,0x000000000000000000006081,176.0,-22.40340909090909,5.5158773189224055,-32.0,-29.0,-19.0,-18.0,-18.0
TH_8_AD-237r6_newspaper_right.csv,0x000000000000000000006081,176.0,-23.079545454545453,3.3009837179988497,-28.0,-26.0,-22.0,-19.0,-18.0
TH_8_AD-237r6_onigiri_back.csv,0x000000000000000000006081,85.0,-25.905882352941177,0.6291250426804927,-27.0,-26.0,-26.0,-26.0,-25.0
TH_8_AD-237r6_onigiri_front.csv,0x000000000000000000006081,77.0,-32.61038961038961,0.6719148629465872,-34.0,-33.0,-33.0,-32.0,-32.0
TH_8_AD-237r6_onigiri_left.csv,0x000000000000000000006081,87.0,-28.24137931034483,2.663122477693219,-35.0,-29.0,-28.0,-26.0,-24.0
TH_8_AD-237r6_onigiri_right.csv,0x000000000000000000006081,92.0,-28.467391304347824,0.6193063641452485,-30.0,-29.0,-28.0,-28.0,-28.0
TH_8_AD-237r6_tokucha_front.csv,0x000000000000000000006081,21.0,-32.857142857142854,0.7928249671720918,-34.0,-33.0,-33.0,-32.0,-32.0
TH_8_AD-237r6_tokucha_left.csv,0x000000000000000000006081,32.0,-28.9375,0.24593468841898236,-29.0,-29.0,-29.0,-29.0,-28.0
TH_8_AD-237r6_tokucha_right.csv,0x000000000000000000006081,36.0,-32.25,0.7319250547113999,-35.0,-32.0,-32.0,-32.0,-32.0
TH_8_AD-237r6_umbrella_back.csv,0x000000000000000000006081,207.0,-21.77777777777778,2.6492147378188466,-26.0,-24.0,-21.0,-19.5,-17.0
TH_8_AD-237r6_umbrella_front.csv,0x000000000000000000006081,155.0,-20.18064516129032,3.826549372547624,-27.0,-22.0,-21.0,-16.0,-15.0
TH_8_AD-237r6_umbrella_left.csv,0x000000000000000000006081,197.0,-19.512690355329948,2.994227672992256,-24.0,-22.0,-21.0,-18.0,-15.0
TH_8_AD-237r6_umbrella_right.csv,0x000000000000000000006081,188.0,-21.175531914893618,2.0543516442226673,-25.0,-23.0,-22.0,-18.0,-17.0
TH_8_AD-237r6_water2L_back.csv,0x000000000000000000006081,37.0,-33.86486486486486,0.3465834966066909,-34.0,-34.0,-34.0,-34.0,-33.0
TH_8_AD-237r6_water2L_left.csv,0x000000000000000000006081,47.0,-29.21276595744681,0.4632667657054792,-30.0,-29.0,-29.0,-29.0,-28.0
TH_8_AD-237r6_water2L_right.csv,0x000000000000000000006081,47.0,-29.74468085106383,0.48758879264427674,-30.0,-30.0,-30.0,-30.0,-28.0
TH_9_ZEPHYR-2_bento_back.csv,0x000000000000000000006091,312.0,-24.044871794871796,3.1862706859010155,-30.0,-27.0,-24.0,-20.0,-20.0
TH_9_ZEPHYR-2_bento_front.csv,0x000000000000000000006091,446.0,-22.51121076233184,1.6335278884123723,-25.0,-24.0,-23.0,-22.0,-20.0
TH_9_ZEPHYR-2_bento_left.csv,0x000000000000000000006091,342.0,-22.94736842105263,0.8267035758264872,-24.0,-24.0,-23.0,-22.0,-22.0
TH_9_ZEPHYR-2_bento_right.csv,0x000000000000000000006091,382.0,-23.3717277486911,1.2810087270411332,-26.0,-24.0,-23.0,-22.0,-22.0
TH_9_ZEPHYR-2_cupnoodle_back.csv,0x000000000000000000006091,436.0,-18.206422018348626,2.606544380093904,-23.0,-20.0,-19.0,-16.0,-14.0
TH_9_ZEPHYR-2_cupnoodle_front.csv,0x000000000000000000006091,402.0,-17.70646766169154,3.2926136576362586,-23.0,-22.0,-17.0,-15.0,-14.0
TH_9_ZEPHYR-2_cupnoodle_left.csv,0x000000000000000000006091,424.0,-18.235849056603772,1.9181940225460776,-21.0,-19.0,-18.0,-16.0,-16.0
TH_9_ZEPHYR-2_cupnoodle_right.csv,0x000000000000000000006091,420.0,-19.261904761904763,3.684836526845048,-23.0,-23.0,-19.5,-16.0,-15.0
TH_9_ZEPHYR-2_melon_back.csv,0x000000000000000000006091,254.0,-28.929133858267715,1.0829698762025333,-30.0,-30.0,-29.0,-29.0,-27.0
TH_9_ZEPHYR-2_melon_front.csv,0x000000000000000000006091,376.0,-27.27127659574468,2.1971677449140734,-32.0,-29.0,-28.0,-25.0,-24.0
TH_9_ZEPHYR-2_melon_left.csv,0x000000000000000000006091,332.0,-23.63855421686747,2.4288214702220867,-27.0,-26.0,-25.0,-21.0,-20.0
TH_9_ZEPHYR-2_melon_right.csv,0x000000000000000000006091,344.0,-22.802325581395348,3.549959199673101,-27.0,-26.0,-20.0,-19.0,-19.0
TH_9_ZEPHYR-2_newspaper_back.csv,0x000000000000000000006091,402.0,-23.71144278606965,2.59027885498718,-30.0,-25.0,-23.0,-22.0,-20.0
TH_9_ZEPHYR-2_newspaper_front.csv,0x000000000000000000006091,312.0,-22.583333333333332,4.675940104707082,-31.0,-28.0,-20.0,-19.0,-19.0
TH_9_ZEPHYR-2_newspaper_left.csv,0x000000000000000000006091,310.0,-22.038709677419355,5.047199705469996,-32.0,-26.0,-18.0,-18.0,-18.0
TH_9_ZEPHYR-2_newspaper_right.csv,0x000000000000000000006091,342.0,-22.707602339181285,2.9376513420391754,-27.0,-26.0,-20.0,-20.0,-19.0
TH_9_ZEPHYR-2_onigiri_back.csv,0x000000000000000000006091,28.0,-31.0,0.3849001794597505,-32.0,-31.0,-31.0,-31.0,-30.0
TH_9_ZEPHYR-2_umbrella_back.csv,0x000000000000000000006091,192.0,-29.208333333333332,1.2691809344329492,-32.0,-29.0,-29.0,-28.0,-27.0
TH_9_ZEPHYR-2_umbrella_front.csv,0x000000000000000000006091,208.0,-28.78846153846154,1.6251232694862416,-34.0,-28.0,-28.0,-28.0,-27.0
TH_9_ZEPHYR-2_umbrella_left.csv,0x000000000000000000006091,264.0,-29.893939393939394,1.966477910564673,-34.0,-32.0,-29.0,-28.0,-27.0
TH_9_ZEPHYR-2_umbrella_right.csv,0x000000000000000000006091,276.0,-28.195652173913043,2.338169278115366,-32.0,-31.0,-27.0,-26.0,-26.0
