csv,epc,type,rssi
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381891,50%,-53.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381891,75%,-50.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010349013305354381891,max,-42.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354141898,count,9.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354141898,mean,-66.11111111111111
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354141898,std,1.1931517552730295
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354141898,min,-68.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354141898,25%,-66.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354141898,50%,-65.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354141898,75%,-65.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354141898,max,-65.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354211893,count,3.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354211893,mean,-62.166666666666664
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354211893,std,0.28867513459481287
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354211893,min,-62.5
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354211893,25%,-62.25
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354211893,50%,-62.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354211893,75%,-62.0
20180208173016012-7111.07111-11889-11890-11891-11897_3223-4268-4439.csv,0x107010449013305354211893,max,-62.0
